"time","pdcsap_flux","pdcsap_flux_arma"
1325.40516503636,826.05096,826.05096
1325.4065539368,802.70288,802.70288
1325.40794283724,803.46631,803.46631
1325.40933173767,813.86505,813.86505
1325.41072063811,813.14453,813.14453
1325.41210953855,806.87384,806.87384
1325.41349843946,817.55719,817.55719
1325.4148873399,817.04437,817.04437
1325.41627624033,821.586,821.586
1325.41766514077,827.38757,827.38757
1325.41905404121,809.17859,809.17859
1325.42044294165,809.27905,809.27905
1325.42183184209,803.90985,803.90985
1325.42322074253,812.88824,812.88824
1325.42460964297,823.14307,823.14307
1325.4259985434,813.11346,813.11346
1325.42738744384,816.23553,816.23553
1325.42877634428,809.81616,809.81616
1325.43016524472,816.16119,816.16119
1325.43155414516,815.93878,815.93878
1325.4329430456,803.80194,803.80194
1325.43433194604,818.5274,818.5274
1325.43572084648,805.79846,805.79846
1325.43710974645,816.81995,816.81995
1325.43849864689,809.60944,809.60944
1325.43988754733,817.6684,817.6684
1325.44127644777,812.16602,812.16602
1325.4426653482,809.83105,809.83105
1325.44405424864,812.41473,812.41473
1325.44544314908,825.09479,825.09479
1325.44683204905,819.12207,819.12207
1325.44822094949,803.48358,803.48358
1325.44960984993,812.68628,812.68628
1325.45099875037,810.13855,810.13855
1325.45238765081,797.85083,797.85083
1325.45377655078,809.23175,809.23175
1325.45516545122,810.05127,810.05127
1325.45655435166,824.61725,824.61725
1325.4579432521,809.93945,809.93945
1325.45933215207,801.18561,801.18561
1325.46072105251,808.54913,808.54913
1325.46210995295,817.68219,817.68219
1325.46349885292,806.29718,806.29718
1325.46488775336,804.96515,804.96515
1325.4662766538,820.09497,820.09497
1325.46766555377,808.49768,808.49768
1325.46905445421,813.3476,813.3476
1325.47044335418,811.04584,811.04584
1325.47183225462,819.0437,819.0437
1325.47322115506,820.30493,820.30493
1325.47461005503,818.13232,818.13232
1325.47599895547,797.49817,797.49817
1325.47738785545,812.61877,812.61877
1325.47877675589,801.01465,801.01465
1325.48016565586,814.63605,814.63605
1325.4815545563,808.66461,808.66461
1325.48294345674,810.14557,810.14557
1325.48433235671,809.73108,809.73108
1325.48572125715,803.53455,803.53455
1325.48711015712,811.80414,811.80414
1325.48849905709,806.20148,806.20148
1325.48988795753,797.35468,797.35468
1325.4912768575,812.86932,812.86932
1325.49266575794,806.36041,806.36041
1325.49405465792,814.44928,814.44928
1325.49544355836,821.13965,821.13965
1325.49683245833,817.89526,817.89526
1325.4982213583,799.00732,799.00732
1325.49961025874,814.25922,814.25922
1325.50099915871,807.37231,807.37231
1325.50238805915,809.37189,809.37189
1325.50377695913,805.92889,805.92889
1325.5051658591,808.05121,808.05121
1325.50655475954,822.67078,822.67078
1325.50794365951,805.38007,805.38007
1325.50933255948,812.46545,812.46545
1325.51072145992,811.77948,811.77948
1325.5121103599,812.25641,812.25641
1325.51349925987,803.93842,803.93842
1325.51488815984,811.95856,811.95856
1325.51627706028,812.4408,812.4408
1325.51766596025,816.05469,816.05469
1325.51905486023,817.93445,817.93445
1325.5204437602,817.47754,817.47754
1325.52183266064,821.10083,821.10083
1325.52322156061,813.61621,813.61621
1325.52461046058,814.89111,814.89111
1325.52599936056,808.20715,808.20715
1325.52738826053,814.04022,814.04022
1325.52877716097,808.19629,808.19629
1325.53016606094,813.16125,813.16125
1325.53155496092,818.07489,818.07489
1325.53294386089,818.36621,818.36621
1325.53433276086,802.23572,802.23572
1325.53572166083,823.59326,823.59326
1325.53711056081,811.52936,811.52936
1325.53849946078,818.74384,818.74384
1325.53988836075,812.80359,812.80359
1325.54127726119,807.15753,807.15753
1325.54266616116,808.48022,808.48022
1325.54405506114,800.62286,800.62286
1325.54544396111,808.16046,808.16046
1325.54683286108,812.42273,812.42273
1325.54822176106,808.09418,808.09418
1325.54961066103,821.11066,821.11066
1325.550999561,808.61279,808.61279
1325.55238846098,810.32202,810.32202
1325.55377736095,806.95331,806.95331
1325.55516626092,800.99512,800.99512
1325.5565551609,807.612,807.612
1325.55794406087,806.04242,806.04242
1325.55933296084,819.97229,819.97229
1325.56072186081,815.07202,815.07202
1325.56211076079,816.90826,816.90826
1325.5634996603,805.74847,805.74847
1325.56488856027,808.08466,808.08466
1325.56627746024,812.7616,812.7616
1325.56766636021,817.49677,817.49677
1325.56905526019,816.39575,816.39575
1325.57044416016,810.26501,810.26501
1325.57183306013,805.35077,805.35077
1325.57322196011,814.65051,814.65051
1325.57461085961,806.9552,806.9552
1325.57599975959,810.37152,810.37152
1325.57738865956,824.45453,824.45453
1325.57877755953,813.47272,813.47272
1325.58016645951,812.29181,812.29181
1325.58155535948,810.02026,810.02026
1325.58294425899,812.70013,812.70013
1325.58433315896,814.93829,814.93829
1325.58572205893,809.07379,809.07379
1325.58711095891,807.83398,807.83398
1325.58849985841,810.78113,810.78113
1325.58988875839,819.77496,819.77496
1325.59127765836,818.06213,818.06213
1325.59266655833,810.95288,810.95288
1325.59405545784,816.47076,816.47076
1325.59544435781,800.20337,800.20337
1325.59683325779,809.33594,809.33594
1325.59822215729,804.69916,804.69916
1325.59961105727,819.10767,819.10767
1325.60099995724,818.7218,818.7218
1325.60238885675,812.39355,812.39355
1325.60377775672,805.021,805.021
1325.60516665669,811.87219,811.87219
1325.6065555562,808.22687,808.22687
1325.60794445617,815.11566,815.11566
1325.60933335615,803.9325,803.9325
1325.61072225565,811.84552,811.84552
1325.61211115563,821.6629,821.6629
1325.61350005514,808.3186,808.3186
1325.61488895511,807.87177,807.87177
1325.61627785508,806.44891,806.44891
1325.61766675459,805.6944,805.6944
1325.61905565456,817.83936,817.83936
1325.62044455407,810.99597,810.99597
1325.62183345404,817.49536,817.49536
1325.62322235355,812.94037,812.94037
1325.62461125352,811.54694,811.54694
1325.62600015303,812.85748,812.85748
1325.627389053,813.08118,813.08118
1325.62877795251,809.22076,809.22076
1325.63016685248,814.11969,814.11969
1325.63155575199,818.24634,818.24634
1325.63294465196,795.73315,795.73315
1325.63433355147,814.30316,814.30316
1325.63572245144,810.8465,810.8465
1325.63711135095,804.70038,804.70038
1325.63850025092,821.87811,821.87811
1325.63988915043,810.27997,810.27997
1325.64127804994,811.94922,811.94922
1325.64266694991,818.11285,818.11285
1325.64405584942,815.58582,815.58582
1325.64544474939,822.11176,822.11176
1325.6468336489,810.2793,810.2793
1325.64822254841,816.4093,816.4093
1325.64961144838,806.60291,806.60291
1325.65100034789,815.83997,815.83997
1325.6523892474,803.64813,803.64813
1325.65377814737,808.78333,808.78333
1325.65516704688,816.08789,816.08789
1325.65655594638,809.87054,809.87054
1325.65794484636,815.88007,815.88007
1325.65933374586,810.84766,810.84766
1325.66072264537,816.87555,816.87555
1325.66211154534,807.76385,807.76385
1325.66350044485,811.32843,811.32843
1325.66488934436,809.16388,809.16388
1325.66627824433,810.45117,810.45117
1325.66766714384,815.32874,815.32874
1325.66905604335,826.68866,826.68866
1325.67044494285,805.50958,805.50958
1325.67183384283,808.11877,808.11877
1325.67322274233,817.22687,817.22687
1325.67461164184,816.00061,816.00061
1325.67600054135,821.09637,821.09637
1325.67738944086,819.25061,819.25061
1325.67877834083,806.58038,806.58038
1325.68016724034,803.03217,803.03217
1325.68155613984,809.85791,809.85791
1325.68294503935,817.41071,817.41071
1325.68433393886,822.91028,822.91028
1325.68572283883,808.89972,808.89972
1325.68711173834,810.40991,810.40991
1325.68850063785,811.65857,811.65857
1325.68988953735,815.13342,815.13342
1325.69127843686,811.61047,811.61047
1325.69266733637,810.05713,810.05713
1325.69405623588,807.00928,807.00928
1325.69544513538,824.28705,824.28705
1325.69683403536,821.77411,821.77411
1325.69822293487,808.7644,808.7644
1325.69961183437,818.99628,818.99628
1325.70100073388,803.46936,803.46936
1325.70238963339,806.3363,806.3363
1325.70377853289,811.22296,811.22296
1325.7051674324,813.35046,813.35046
1325.70655633191,821.49023,821.49023
1325.70794523142,804.20319,804.20319
1325.70933413092,799.49268,799.49268
1325.71072303043,806.76794,806.76794
1325.71211192994,811.76324,811.76324
1325.71350082945,815.11182,815.11182
1325.71488972895,805.336,805.336
1325.71627862846,817.62347,817.62347
1325.71766752797,809.00232,809.00232
1325.71905642748,820.77185,820.77185
1325.72044532698,813.37067,813.37067
1325.72183422649,811.49237,811.49237
1325.723223126,809.06274,809.06274
1325.72461202551,817.90021,817.90021
1325.72600092501,817.86914,817.86914
1325.72738982452,810.16858,810.16858
1325.72877872403,818.23474,818.23474
1325.73016762353,811.47699,811.47699
1325.73155652304,811.40826,811.40826
1325.73294542255,812.01343,812.01343
1325.73433432159,806.3941,806.3941
1325.7357232211,816.25696,816.25696
1325.73711212061,812.10706,812.10706
1325.73850102011,809.90906,809.90906
1325.73988991962,810.02515,810.02515
1325.74127881913,815.94879,815.94879
1325.74266771864,825.75916,825.75916
1325.74405661814,814.30151,814.30151
1325.74544551719,812.48901,812.48901
1325.74683441669,813.67657,813.67657
1325.7482233162,809.2951,809.2951
1325.74961221571,807.38318,807.38318
1325.75100111521,803.66754,803.66754
1325.75239001472,811.00275,811.00275
1325.75377891376,824.19971,824.19971
1325.75516781327,809.62341,809.62341
1325.75655671278,809.16211,809.16211
1325.75794561229,811.38232,811.38232
1325.75933451179,811.71594,811.71594
1325.76072341083,816.11334,816.11334
1325.76211231034,812.83081,812.83081
1325.76350120985,810.96405,810.96405
1325.76489010936,811.37622,811.37622
1325.7662790084,811.5083,811.5083
1325.76766790791,826.67175,826.67175
1325.76905680741,822.01154,822.01154
1325.77044570646,807.19342,807.19342
1325.77183460596,819.81293,819.81293
1325.77322350547,817.23474,817.23474
1325.77461240498,813.15424,813.15424
1325.77600130402,810.89325,810.89325
1325.77739020353,805.97601,805.97601
1325.77877910303,802.07788,802.07788
1325.78016800208,819.27686,819.27686
1325.78155690158,811.86694,811.86694
1325.78294580109,807.99518,807.99518
1325.78433470013,815.93433,815.93433
1325.78572359964,823.97479,823.97479
1325.78711249915,795.59863,795.59863
1325.78850139819,818.40796,818.40796
1325.7898902977,801.48932,801.48932
1325.79127919674,812.05322,812.05322
1325.79266809625,820.06738,820.06738
1325.79405699575,823.43945,823.43945
1325.7954458948,810.80688,810.80688
1325.7968347943,809.83203,809.83203
1325.79822369334,813.47772,813.47772
1325.79961259285,808.99622,808.99622
1325.80100149236,814.55499,814.55499
1325.8023903914,813.0387,813.0387
1325.80377929091,817.82837,817.82837
1325.80516818995,813.72876,813.72876
1325.80655708946,812.56537,812.56537
1325.8079459885,806.20868,806.20868
1325.80933488801,811.48669,811.48669
1325.81072378705,816.97491,816.97491
1325.81211268656,813.1272,813.1272
1325.81350158606,813.6228,813.6228
1325.8148904851,817.45825,817.45825
1325.81627938461,819.55682,819.55682
1325.81766828365,813.36273,813.36273
1325.81905718316,803.42358,803.42358
1325.8204460822,807.14618,807.14618
1325.82183498124,818.77789,818.77789
1325.82322388075,812.57037,812.57037
1325.82461277979,812.07001,812.07001
1325.8260016793,819.96808,819.96808
1325.82739057834,814.79095,814.79095
1325.82877947785,819.70221,819.70221
1325.83016837689,805.60913,805.60913
1325.8315572764,800.72748,800.72748
1325.83294617544,811.62897,811.62897
1325.83433507495,814.6709,814.6709
1325.83572397399,814.36536,814.36536
1325.83711287303,811.87323,811.87323
1325.83850177254,814.70337,814.70337
1325.83989067158,818.52087,818.52087
1325.84127957109,810.32599,810.32599
1325.84266847013,816.58185,816.58185
1325.84405736917,823.82697,823.82697
1325.84544626868,811.89716,811.89716
1325.84683516772,804.40417,804.40417
1325.84822406676,816.20337,816.20337
1325.84961296627,812.97546,812.97546
1325.85100186531,820.11133,820.11133
1325.85239076435,805.43384,805.43384
1325.85377966386,813.6922,813.6922
1325.8551685629,837.14972,837.14972
1325.85655746194,815.60303,815.60303
1325.85794636145,815.78192,815.78192
1325.85933526049,819.97101,819.97101
1325.86072415954,818.78784,818.78784
1325.86211305904,809.68164,809.68164
1325.86350195808,812.99713,812.99713
1325.86489085713,824.07373,824.07373
1325.86627975663,810.38031,810.38031
1325.86766865568,825.79767,825.79767
1325.86905755472,812.18506,812.18506
1325.87044645376,815.12653,815.12653
1325.87183535327,809.85577,809.85577
1325.87322425231,816.65521,816.65521
1325.87461315135,814.64746,814.64746
1325.87600205039,823.16943,823.16943
1325.8773909499,818.70068,818.70068
1325.87877984894,803.83911,803.83911
1325.88016874798,808.30865,808.30865
1325.88155764702,810.29419,810.29419
1325.88294654653,811.11603,811.11603
1325.88433544557,815.04327,815.04327
1325.88572434461,815.49774,815.49774
1325.88711324366,822.31915,822.31915
1325.8885021427,823.80634,823.80634
1325.88989104174,820.64655,820.64655
1325.89127994125,814.61273,814.61273
1325.89266884029,802.85004,802.85004
1325.89405773933,812.9361,812.9361
1325.89544663837,808.23438,808.23438
1325.89683553741,813.51074,813.51074
1325.89822443646,809.56293,809.56293
1325.89961333596,808.0332,808.0332
1325.90100223501,799.50317,799.50317
1325.90239113405,813.23914,813.23914
1325.90378003309,818.93726,818.93726
1325.90516893213,810.42804,810.42804
1325.90655783117,806.31512,806.31512
1325.90794673021,824.78223,824.78223
1325.90933562926,813.26697,813.26697
1325.91072452876,812.19568,812.19568
1325.91211342781,816.48083,816.48083
1325.91350232685,815.7691,815.7691
1325.91489122589,813.65289,813.65289
1325.91628012493,815.91339,815.91339
1325.91766902397,807.94397,807.94397
1325.91905792301,816.14355,816.14355
1325.92044682206,822.93353,822.93353
1325.9218357211,814.11469,814.11469
1325.92322462014,822.02856,822.02856
1325.92461351918,802.67725,802.67725
1325.92600241822,812.58936,812.58936
1325.92739131726,816.85162,816.85162
1325.92878021631,803.82715,803.82715
1325.93016911535,822.68878,822.68878
1325.93155801439,813.37866,813.37866
1325.93294691343,807.74542,807.74542
1325.93433581247,815.75055,815.75055
1325.93572471152,811.25397,811.25397
1325.93711361056,817.901,817.901
1325.9385025096,813.77856,813.77856
1325.93989140864,816.92139,816.92139
1325.94128030768,819.77917,819.77917
1325.94266920672,810.06256,810.06256
1325.94405810576,809.6142,809.6142
1325.94544700481,814.2326,814.2326
1325.94683590385,808.56647,808.56647
1325.94822480289,812.01294,812.01294
1325.94961370193,810.75305,810.75305
1325.95100260097,814.51672,814.51672
1325.95239150002,810.22174,810.22174
1325.95378039906,820.02502,820.02502
1325.9551692981,812.48395,812.48395
1325.95655819714,816.8382,816.8382
1325.95794709618,823.30444,823.30444
1325.95933599522,804.61963,804.61963
1325.9607248938,808.21478,808.21478
1325.96211379284,802.04419,802.04419
1325.96350269188,807.84662,807.84662
1325.96489159093,816.8703,816.8703
1325.96628048997,808.49591,808.49591
1325.96905828805,817.78937,817.78937
1325.97044718709,816.3147,816.3147
1325.97183608567,805.01978,805.01978
1325.97322498471,825.63721,825.63721
1325.97461388375,828.03796,828.03796
1325.97600278279,818.40588,818.40588
1325.97739168183,814.43872,814.43872
1325.97878058088,819.93237,819.93237
1325.98016947992,816.82111,816.82111
1325.9815583785,812.78186,812.78186
1325.98294727754,811.96008,811.96008
1325.98433617658,819.76727,819.76727
1325.98572507562,813.62158,813.62158
1325.98711397466,798.08344,798.08344
1325.98850287324,810.09082,810.09082
1325.98989177228,805.55286,805.55286
1325.99128067132,810.72327,810.72327
1325.99266957036,809.62225,809.62225
1325.9940584694,802.7688,802.7688
1325.99544736798,820.28308,820.28308
1325.99683626702,814.53271,814.53271
1325.99822516606,814.51385,814.51385
1325.99961406511,817.73358,817.73358
1326.00100296368,808.75714,808.75714
1326.00239186272,807.22791,807.22791
1326.00378076177,805.23389,805.23389
1326.00516966081,815.39728,815.39728
1326.00655855938,813.89655,813.89655
1326.00794745843,821.49213,821.49213
1326.00933635747,812.13892,812.13892
1326.01072525604,814.35736,814.35736
1326.01211415509,810.34192,810.34192
1326.01350305413,808.92444,808.92444
1326.01489195317,816.91351,816.91351
1326.01628085175,811.46283,811.46283
1326.01766975079,813.80798,813.80798
1326.01905864983,811.19592,811.19592
1326.0204475484,809.59125,809.59125
1326.02183644745,826.12537,826.12537
1326.02322534649,821.07788,821.07788
1326.02461424506,822.66455,822.66455
1326.0260031441,813.83167,813.83167
1326.02739204315,815.15948,815.15948
1326.02878094172,812.54669,812.54669
1326.03016984076,803.6911,803.6911
1326.03155873981,821.59113,821.59113
1326.03294763838,809.03033,809.03033
1326.03433653742,809.47766,809.47766
1326.03572543647,802.78986,802.78986
1326.03711433504,809.89496,809.89496
1326.03850323408,817.51367,817.51367
1326.03989213266,823.57489,823.57489
1326.0412810317,808.72723,808.72723
1326.04266993074,808.46783,808.46783
1326.04405882932,818.35858,818.35858
1326.04544772836,804.29309,804.29309
1326.04683662694,817.96503,817.96503
1326.04822552598,822.25739,822.25739
1326.04961442502,816.94104,816.94104
1326.0510033236,821.7229,821.7229
1326.05239222264,817.43677,817.43677
1326.05378112121,811.00739,811.00739
1326.05517002026,812.77069,812.77069
1326.05655891883,818.52277,818.52277
1326.05794781787,814.07202,814.07202
1326.05933671645,803.80548,803.80548
1326.06072561549,816.5387,816.5387
1326.06211451453,807.15826,807.15826
1326.06350341311,808.48682,808.48682
1326.06489231215,800.94977,800.94977
1326.06628121073,816.19507,816.19507
1326.06767010977,813.39691,813.39691
1326.06905900835,802.01068,802.01068
1326.07044790739,820.45819,820.45819
1326.07183680596,807.96533,807.96533
1326.07322570501,810.68262,810.68262
1326.07461460358,811.11615,811.11615
1326.07600350262,820.22144,820.22144
1326.0773924012,812.74091,812.74091
1326.07878130024,809.67059,809.67059
1326.08017019882,807.74829,807.74829
1326.08155909786,810.76501,810.76501
1326.08294799643,810.82208,810.82208
1326.08433689501,807.7807,807.7807
1326.08572579405,810.65454,810.65454
1326.08711469263,814.55511,814.55511
1326.08850359167,812.76697,812.76697
1326.08989249025,816.70001,816.70001
1326.09128138929,806.28644,806.28644
1326.09267028786,814.39954,814.39954
1326.09405918691,808.38513,808.38513
1326.09544808548,824.98572,824.98572
1326.09683698406,813.58624,813.58624
1326.0982258831,808.0813,808.0813
1326.09961478168,810.01184,810.01184
1326.10100368072,817.11664,817.11664
1326.10239257929,814.05902,814.05902
1326.10378147787,810.16376,810.16376
1326.10517037691,811.79547,811.79547
1326.10655927549,809.8327,809.8327
1326.10794817453,825.05548,825.05548
1326.10933707311,810.4129,810.4129
1326.11072597168,812.45575,812.45575
1326.11211487072,806.61523,806.61523
1326.1135037693,808.05267,808.05267
1326.11489266787,803.80249,803.80249
1326.11628156692,806.36212,806.36212
1326.11767046549,815.42944,815.42944
1326.11905936407,806.66132,806.66132
1326.12044826311,815.12408,815.12408
1326.12183716169,810.6402,810.6402
1326.12322606026,814.13,814.13
1326.1246149593,809.51031,809.51031
1326.12600385788,817.73767,817.73767
1326.12739275646,812.21753,812.21753
1326.1287816555,818.11121,818.11121
1326.13017055407,815.99127,815.99127
1326.13155945265,808.96564,808.96564
1326.13294835169,829.71423,829.71423
1326.13433725027,804.9491,804.9491
1326.13572614885,816.77319,816.77319
1326.13711504789,810.38458,810.38458
1326.13850394646,818.23688,818.23688
1326.13989284504,821.72717,821.72717
1326.14128174361,811.7218,811.7218
1326.14267064266,809.13867,809.13867
1326.14405954123,817.79352,817.79352
1326.14544843981,809.78467,809.78467
1326.14683733838,814.37354,814.37354
1326.14822623743,809.74908,809.74908
1326.149615136,813.34753,813.34753
1326.15100403458,818.14648,818.14648
1326.15239293315,815.36047,815.36047
1326.1537818322,801.91284,801.91284
1326.15517073077,806.79785,806.79785
1326.15655962935,815.08441,815.08441
1326.15794852792,807.65863,807.65863
1326.15933742697,813.19824,813.19824
1326.16072632554,814.36328,814.36328
1326.16211522412,820.13824,820.13824
1326.16350412269,821.52991,821.52991
1326.16489302127,817.31732,817.31732
1326.16628192031,813.02411,813.02411
1326.16767081889,808.51904,808.51904
1326.16905971746,815.41919,815.41919
1326.17044861604,840.72809,840.72809
1326.17183751462,806.18146,806.18146
1326.17322641319,810.07977,810.07977
1326.17461531223,802.36926,802.36926
1326.17600421081,809.88635,809.88635
1326.17739310939,805.87433,805.87433
1326.17878200796,809.17145,809.17145
1326.18017090654,808.63422,808.63422
1326.18155980512,820.7373,820.7373
1326.18294870416,820.95837,820.95837
1326.18433760273,810.37982,810.37982
1326.18572650131,816.98529,816.98529
1326.18711539988,804.73022,804.73022
1326.18850429846,805.19269,805.19269
1326.18989319704,819.3468,819.3468
1326.19128209561,810.36102,810.36102
1326.19267099419,810.01917,810.01917
1326.19405989277,815.27399,815.27399
1326.19544879181,813.56683,813.56683
1326.19683769038,815.66925,815.66925
1326.19822658896,805.42236,805.42236
1326.19961548753,810.1001,810.1001
1326.20100438611,819.51111,819.51111
1326.20239328469,822.9978,822.9978
1326.20378218326,811.80237,811.80237
1326.20517108184,815.96155,815.96155
1326.20655998042,808.52747,808.52747
1326.20794887899,819.00482,819.00482
1326.20933777757,814.6972,814.6972
1326.21072667614,811.35712,811.35712
1326.21211557519,811.66211,811.66211
1326.21350447376,813.66351,813.66351
1326.21489337234,820.89227,820.89227
1326.21628227091,803.88989,803.88989
1326.21767116949,811.50952,811.50952
1326.21906006807,813.98175,813.98175
1326.22044896664,803.31299,803.31299
1326.22183786522,819.03082,819.03082
1326.22322676379,814.11011,814.11011
1326.22461566237,823.60315,823.60315
1326.22600456095,814.17041,814.17041
1326.22739345952,818.02441,818.02441
1326.2287823581,822.0509,822.0509
1326.23017125667,804.22552,804.22552
1326.23156015525,818.13416,818.13416
1326.23294905383,811.88611,811.88611
1326.2343379524,805.66919,805.66919
1326.23572685098,820.2113,820.2113
1326.23711574955,813.94403,813.94403
1326.23850464813,820.0155,820.0155
1326.23989354671,809.13934,809.13934
1326.24128244528,817.65039,817.65039
1326.24267134386,800.35938,800.35938
1326.24406024244,824.32239,824.32239
1326.24544914055,821.43768,821.43768
1326.24683803912,815.45703,815.45703
1326.2482269377,810.99585,810.99585
1326.24961583627,815.93542,815.93542
1326.25100473485,819.78638,819.78638
1326.25239363343,806.99518,806.99518
1326.253782532,816.46075,816.46075
1326.25517143058,809.0929,809.0929
1326.25656032915,817.51129,817.51129
1326.25794922773,807.4259,807.4259
1326.25933812631,808.70135,808.70135
1326.26072702488,814.37708,814.37708
1326.26211592346,803.65021,803.65021
1326.26350482157,820.52795,820.52795
1326.26489372015,818.78406,818.78406
1326.26628261872,811.30481,811.30481
1326.2676715173,827.65277,827.65277
1326.26906041587,813.68579,813.68579
1326.27044931445,819.78979,819.78979
1326.27183821303,811.77252,811.77252
1326.2732271116,813.83807,813.83807
1326.27461601018,807.69904,807.69904
1326.27600490829,817.24945,817.24945
1326.27739380686,832.07599,832.07599
1326.27878270544,807.2558,807.2558
1326.28017160402,813.13025,813.13025
1326.28156050259,814.23297,814.23297
1326.28294940117,819.8111,819.8111
1326.28433829928,806.74091,806.74091
1326.28572719786,817.27856,817.27856
1326.28711609643,815.0116,815.0116
1326.28850499501,812.78796,812.78796
1326.28989389358,814.73853,814.73853
1326.29128279216,816.3833,816.3833
1326.29267169027,810.77197,810.77197
1326.29406058885,824.67511,824.67511
1326.29544948742,810.64209,810.64209
1326.296838386,818.77966,818.77966
1326.29822728457,823.51031,823.51031
1326.29961618268,812.74176,812.74176
1326.30100508126,814.67151,814.67151
1326.30239397984,812.29974,812.29974
1326.30378287841,816.1145,816.1145
1326.30517177699,812.74365,812.74365
1326.3065606751,819.82678,819.82678
1326.30794957368,829.58398,829.58398
1326.30933847225,808.92395,808.92395
1326.31072737083,819.92938,819.92938
1326.31211626894,817.71112,817.71112
1326.31350516751,817.00824,817.00824
1326.31489406609,808.71674,808.71674
1326.31628296467,813.77399,813.77399
1326.31767186278,795.39685,795.39685
1326.31906076135,820.46088,820.46088
1326.32044965993,813.50977,813.50977
1326.3218385585,812.14429,812.14429
1326.32322745662,803.44879,803.44879
1326.32461635519,808.21069,808.21069
1326.32600525377,811.6955,811.6955
1326.32739415188,799.04834,799.04834
1326.32878305045,814.80518,814.80518
1326.33017194903,817.55066,817.55066
1326.33156084761,811.39545,811.39545
1326.33294974572,813.25952,813.25952
1326.33433864429,820.15234,820.15234
1326.33572754287,821.42645,821.42645
1326.33711644098,807.11963,807.11963
1326.33850533956,804.38995,804.38995
1326.33989423813,809.90808,809.90808
1326.34128313624,810.53461,810.53461
1326.34267203482,810.26276,810.26276
1326.34406093339,812.76611,812.76611
1326.3454498315,817.44153,817.44153
1326.34683873008,817.04181,817.04181
1326.34822762866,812.50354,812.50354
1326.34961652677,811.90131,811.90131
1326.35100542534,816.21338,816.21338
1326.35239432392,805.23749,805.23749
1326.35517212061,814.17822,814.17822
1326.35656101918,809.63568,809.63568
1326.35794991729,811.49384,811.49384
1326.35933881587,819.50702,819.50702
1326.36072771398,812.00464,812.00464
1326.36211661255,823.13171,823.13171
1326.36350551113,804.43793,804.43793
1326.36489440924,821.98309,821.98309
1326.36628330782,800.84692,800.84692
1326.36767220593,818.49731,818.49731
1326.3690611045,812.89355,812.89355
1326.37045000308,815.83344,815.83344
1326.37183890119,816.38751,816.38751
1326.37322779977,816.35815,816.35815
1326.37461669788,824.42029,824.42029
1326.37600559645,811.39618,811.39618
1326.37739449503,802.43884,802.43884
1326.37878339314,816.16644,816.16644
